brand,model,city,km,price
2021 Nissan,Kicks,Mascouche · QC,47379.0,20495.0
2022 Hyundai,IONIQ 5,Mascouche · QC,39757.0,39995.0
2020 Hyundai,Elantra,Saint-Constant · QC,71007.0,20499.0
2019 Hyundai,Santa Fe,Blainville · QC,58487.0,24987.0
2019 Buick,Encore,Saint-Constant · QC,65100.0,22449.0
2017 Lexus,Rx,Laval · QC,122383.0,29499.0
2019 Ford,Explorer,Laval · QC,109320.0,28499.0
2021 Hyundai,Kona,Mascouche · QC,50705.0,23995.0
2017 Audi,A4,Cowansville · QC,76451.0,28495.0
2018 Mazda,CX-5,Saint-Hubert · QC,76903.0,24949.0
2021 Volkswagen,Jetta,Saint-Constant · QC,68912.0,24299.0
2015 Ford,Flex,Pincourt · QC,157156.0,17977.0
2018 Gmc,Sierra 1500,Cowansville · QC,107475.0,33984.0
2021 Kia,Forte,Laval · QC,66151.0,22499.0
2019 Subaru,Crosstrek,Saint-Eustache · QC,140055.0,21995.0
2018 Hyundai,Sonata,Saint-Hubert · QC,142619.0,14999.0
2019 Audi,S3,Laval · QC,50851.0,32999.0
2021 Audi,Q3,Cowansville · QC,59204.0,39984.0
2023 Nissan,Rogue,Mascouche · QC,16845.0,34995.0
2023 Ford,Bronco,Cowansville · QC,15.0,79984.0
2019 Volvo,S60,Laval · QC,61054.0,26999.0
2022 Nissan,Rogue,Mascouche · QC,15820.0,29995.0
2022 Nissan,Qashqai,Mascouche · QC,53662.0,24995.0
2019 Mazda,CX-3,Mascouche · QC,67140.0,21495.0
2021 Nissan,Maxima,Saint-Constant · QC,79814.0,26499.0
2021 Toyota,Corolla,Laval · QC,90763.0,21999.0
2016 Toyota,Corolla,Saint-Constant · QC,52705.0,17499.0
2021 Nissan,Versa,Saint-Hubert · QC,39483.0,21449.0
2020 Ford,Explorer,Cowansville · QC,102421.0,43495.0
2021 Kia,Forte,Mascouche · QC,46850.0,23995.0
2021 Honda,Pilot,Cowansville · QC,75677.0,43599.0
2021 Nissan,Sentra,Saint-Hubert · QC,88612.0,20999.0
2017 Nissan,Versa Note,Saint-Constant · QC,78294.0,15999.0
2023 Chevrolet,Silverado 1500,Saint-Constant · QC,12400.0,48949.0
2021 Toyota,Corolla Hatchback,Cowansville · QC,84284.0,26984.0
2019 Dodge,Durango,Saint-Constant · QC,86133.0,31999.0
2020 Mazda,Mazda3,Mascouche · QC,49398.0,24495.0
2020 Toyota,RAV4,Laval · QC,27519.0,29999.0
2019 Nissan,Kicks,Laval · QC,45264.0,19999.0
2021 Nissan,Rogue,Mascouche · QC,32065.0,24995.0
2022 Toyota,Corolla Hatchback,Saint-Constant · QC,66157.0,26949.0
2022 Mazda,MX-30,Mascouche · QC,14772.0,24995.0
2020 Kia,Niro,Mascouche · QC,47359.0,29995.0
2016 Mazda,CX-3,Saint-Constant · QC,109535.0,17499.0
2022 Hyundai,IONIQ 5,Mascouche · QC,40301.0,39995.0
2021 Nissan,Kicks,Laval · QC,35384.0,20999.0
2020 Ford,Ranger,Cowansville · QC,97965.0,35295.0
2021 Nissan,Sentra,Laval · QC,79118.0,21499.0
2021 Ram,1500 Classic,Mascouche · QC,46904.0,41995.0
2021 Gmc,Sierra 1500,Mascouche · QC,49219.0,40995.0
2016 Hyundai,Veloster,Saint-Hubert · QC,61159.0,15499.0
2021 Mazda,CX-30,Mascouche · QC,44183.0,23995.0
2019 Hyundai,Santa Fe,Saint-Constant · QC,93330.0,26499.0
2020 Buick,Encore,Saint-Constant · QC,82060.0,21449.0
2021 Buick,Encore,Mascouche · QC,36977.0,24995.0
2017 Nissan,Rogue,Saint-Hubert · QC,106112.0,19449.0
2016 Bmw,X1,Saint-Constant · QC,90951.0,19499.0
2021 Ford,Escape,Laval · QC,41709.0,24999.0
2021 Chrysler,Grand Caravan,Saint-Hubert · QC,84377.0,30949.0
2022 Nissan,Rogue,Mascouche · QC,33793.0,31995.0
2019 Honda,Civic,Saint-Constant · QC,76601.0,21499.0
2016 Audi,Rs 7,Granby · QC,80400.0,64988.0
2022 Nissan,Armada,Mascouche · QC,13205.0,65995.0
2008 Bmw,3 Series,Cowansville · QC,99240.0,14999.0
2021 Kia,Forte,Saint-Constant · QC,77762.0,23499.0
2021 Toyota,Corolla,Saint-Hubert · QC,85765.0,24449.0
2019 Subaru,Ascent,Saint-Constant · QC,93637.0,26499.0
2018 Nissan,Rogue,Saint-Hubert · QC,109917.0,17999.0
2023 Hyundai,Tucson,Mascouche · QC,11968.0,28995.0
2020 Volvo,S60,Saint-Constant · QC,40106.0,31499.0
2021 Toyota,RAV4,Saint-Constant · QC,99590.0,29449.0
2020 Kia,Forte,Laval · QC,88160.0,19499.0
2021 Kia,Sportage,Mascouche · QC,52334.0,24995.0
2017 Ford,Fusion,Saint-Hubert · QC,87636.0,18999.0
2018 Ford,EDGE,Pincourt · QC,154390.0,19110.0
2023 Ford,Mustang,Laval · QC,33519.0,39499.0
2021 Nissan,Versa,Mascouche · QC,27860.0,22500.0
2023 Nissan,Rogue,Saint-Constant · QC,14400.0,34999.0
2021 Nissan,Versa,Saint-Hubert · QC,76536.0,18999.0
2021 Genesis,G70,Mascouche · QC,54462.0,34995.0
2020 Chevrolet,Trax,Mascouche · QC,18465.0,21995.0
2020 Audi,A3,Saint-Constant · QC,79461.0,28499.0
2022 Nissan,Sentra,Mascouche · QC,36306.0,25995.0
2022 Kia,Niro,Mascouche · QC,41185.0,32995.0
2021 Hyundai,Ioniq Hybrid,Saint-Constant · QC,58467.0,24999.0
2021 Chrysler,Pacifica,Laval · QC,98072.0,30499.0
2022 Hyundai,IONIQ 5,Laval · QC,54717.0,40949.0
2020 Chevrolet,Bolt EV,Laval · QC,37371.0,23949.0
2021 Buick,Encore GX,Laval · QC,90171.0,21999.0
2022 Mazda,CX-5,Mascouche · QC,31665.0,33995.0
2021 Hyundai,Elantra,Saint-Constant · QC,71110.0,23449.0
2021 Hyundai,Kona Electric,Saint-Constant · QC,97586.0,23999.0
2019 Dodge,Grand Caravan,Laval · QC,91484.0,26499.0
2020 Kia,Rio5,Blainville · QC,86748.0,17486.0
2021 Volvo,XC60,Mascouche · QC,42995.0,42995.0
2021 Chevrolet,Trailblazer,Mascouche · QC,31487.0,25995.0
2018 Kia,Optima,Laval · QC,101649.0,19449.0
2019 Nissan,Kicks,Saint-Hubert · QC,55668.0,19999.0
2023 Nissan,Sentra,Saint-Constant · QC,4775.0,26499.0
2022 Chevrolet,Trailblazer,Mascouche · QC,27367.0,28495.0
2020 Tesla,Model 3,Saint-Hubert · QC,74835.0,28999.0
2017 Audi,A4,Saint-Hubert · QC,87955.0,23499.0
2023 Toyota,BZ4X,Pincourt · QC,31471.0,38038.0
2018 Ford,Escape,Laval · QC,105041.0,17499.0
2024 Nissan,Versa,Saint-Constant · QC,5488.0,23499.0
2020 Bmw,X1,Blainville · QC,67000.0,28950.0
2021 Nissan,Maxima,Laval · QC,72466.0,27499.0
2018 Honda,Civic Sedan,Saint-Hubert · QC,79342.0,19999.0
2020 Hyundai,Elantra,Saint-Hubert · QC,68468.0,21949.0
2019 Mazda,CX-3,Mascouche · QC,45988.0,21995.0
2020 Nissan,Kicks,Mascouche · QC,40238.0,18995.0
2020 Volkswagen,Tiguan,Saint-Hubert · QC,61125.0,25999.0
2020 Ford,EDGE,Saint-Eustache · QC,90000.0,27450.0
2017 Subaru,Legacy,Cowansville · QC,102376.0,16984.0
2021 Hyundai,Sonata,Saint-Constant · QC,86270.0,24499.0
2017 Volkswagen,Golf Alltrack,Cowansville · QC,79439.0,25495.0
2023 Mazda,CX-9,Mascouche · QC,34462.0,38995.0
2022 Subaru,Forester,Laval · QC,87664.0,27999.0
2022 Nissan,Rogue,Mascouche · QC,25394.0,33995.0
2019 Subaru,Impreza,Laval · QC,82600.0,18999.0
2021 Nissan,Kicks,Mascouche · QC,28954.0,22495.0
2021 Toyota,Corolla,Laval · QC,92366.0,21999.0
2022 Nissan,Sentra,Mascouche · QC,11884.0,22495.0
2023 Chevrolet,Trailblazer,Mascouche · QC,8351.0,30995.0
2017 Nissan,Sentra,Laval · QC,60111.0,15999.0
2016 Chevrolet,Cruze,Saint-Hubert · QC,76482.0,13999.0
2021 Toyota,RAV4,Laval · QC,90328.0,28499.0
2020 Nissan,Kicks,Mascouche · QC,35961.0,20995.0
2021 Chevrolet,Bolt EV,Mascouche · QC,48351.0,26995.0
2023 Ford,Bronco Sport,Cowansville · QC,28.0,48995.0
2023 Hyundai,Kona EV,Mascouche · QC,37386.0,32995.0
2021 Mazda,CX-5,Mascouche · QC,35828.0,27995.0
2022 Nissan,Kicks,Mascouche · QC,31219.0,23995.0
2021 Toyota,Corolla,Saint-Hubert · QC,23894.0,25999.0
2022 Hyundai,IONIQ 5,Mascouche · QC,38387.0,39995.0
2016 Acura,TLX,Saint-Constant · QC,83797.0,19499.0
2020 Ford,Escape,Mascouche · QC,61755.0,28995.0
2021 Chrysler,Pacifica,Saint-Constant · QC,91768.0,31499.0
2018 Nissan,Kicks,Saint-Constant · QC,87678.0,20449.0
2020 Toyota,Corolla,Laval · QC,52318.0,21999.0
2023 Nissan,Leaf,Mascouche · QC,25147.0,30995.0
2017 Mercedes-Benz,GLC,Laval · QC,120086.0,23499.0
2018 Nissan,Rogue,Mascouche · QC,69148.0,18995.0
2021 Bmw,i3,Laval · QC,57629.0,33949.0
2022 Ford,Maverick,Mascouche · QC,46030.0,41500.0
2019 Volkswagen,Jetta,Saint-Constant · QC,17838.0,20499.0
2018 Bmw,2 Series,Saint-Constant · QC,106402.0,29999.0
2019 Mazda,CX-3,Mascouche · QC,53930.0,21995.0
2020 Dodge,Grand Caravan,Saint-Hubert · QC,91751.0,28499.0
2018 Audi,Q3,Laval · QC,83878.0,25499.0
2021 Ford,Mustang,Saint-Hubert · QC,34590.0,36499.0
2021 Nissan,Kicks,Saint-Constant · QC,42495.0,23999.0
2018 Kia,Rio,Saint-Constant · QC,108645.0,14999.0
2008 Jeep,Wrangler,Cowansville · QC,118375.0,19484.0
2022 Genesis,GV70,Mascouche · QC,34278.0,47500.0
2014 Mercedes-Benz,SL-Class,Cowansville · QC,80731.0,48995.0
2020 Volvo,XC60,Mascouche · QC,32281.0,42995.0
2021 Mazda,CX-5,Mascouche · QC,48096.0,26995.0
